id	created_at	updated_at	strength_numerator	manufactured_medication_id	consumable_id
4d6df6f7-f0fd-4df0-87c2-eef4fc3e9b6a	2024-05-01 17:00:03.026575-04	2024-05-01 17:00:03.026575-04	150	f0f69637-74ff-4f46-87d7-cf4e9a64dd4b	f4bcb66a-afc7-4a03-8832-b1db8e54e9e6
a9bf8d9a-595d-4e32-b9a5-0a54e1de6d7a	2024-05-01 17:00:03.026871-04	2024-05-01 17:00:03.026871-04	300	6a460e1a-48ba-4c12-ab7c-13757f789c01	593d0e6c-0ae5-445f-8ad8-c4ba2f84e466
9a7f9eb0-47bc-4f89-b0ac-de1ac3a0611c	2024-05-01 17:00:03.027071-04	2024-05-01 17:00:03.027071-04	30	965fb108-2e5e-464f-a2f3-19cbdcec77f0	5edec453-8b3c-4c92-bccd-13f8318e74d4
3c52ce00-bc81-41f9-9bd4-5ae2bcf6170c	2024-05-01 17:00:03.02719-04	2024-05-01 17:00:03.02719-04	300	9b1c4a15-62de-4090-94b1-97c40071225a	7c48926f-39b9-437b-81f1-c6a2ecbfb86b
055be704-a3cd-49b0-9b42-c0b2db54794b	2024-05-01 17:00:03.027302-04	2024-05-01 17:00:03.027302-04	30	95761ae6-c2a8-4820-86cc-19f2df391da2	954b6fb6-92e7-4d7e-b8c0-41a66787ff03
cf41c44f-175e-41e0-99ce-b04bed55fe0f	2024-05-01 17:00:03.027417-04	2024-05-01 17:00:03.027417-04	150	d4817077-543a-49a5-b1ad-6379cd054392	d847358f-05e8-4a75-b7cc-9b3a20fc10ea
622786f8-dec3-4f7c-9a40-616bd8747ca1	2024-05-01 17:00:03.027582-04	2024-05-01 17:00:03.027582-04	50	b6929dff-050a-429b-8ae0-c20dc2b42f32	8b725e71-5580-4102-a5f6-42097c04a0d4
82c6ede3-f16b-451d-ad65-ade7b5e9a8c7	2024-05-01 17:00:03.027729-04	2024-05-01 17:00:03.027729-04	30	2c76ca9f-72d9-4b6a-adbb-726b6df65362	e6c48765-e83c-4aaa-9984-a13b5532b364
c4796526-8a47-44dc-aae5-434edfe86d88	2024-05-01 17:00:03.027962-04	2024-05-01 17:00:03.027962-04	2.5	11f9481f-6fcd-46df-8e2b-60e5a8299f0d	2cb1882d-338a-4875-8689-968c645a6f97
b058dfc3-80b1-4773-b6a7-cb4e12a410a8	2024-05-01 17:00:03.028363-04	2024-05-01 17:00:03.028363-04	12.5	570eeab7-f619-4a23-a733-cb41eaf9ebc9	f2197ec6-4cdd-4463-ba5e-93dca503198e
16dd567e-15c6-4c12-8732-6e8e944fca30	2024-05-01 17:00:03.03099-04	2024-05-01 17:00:03.03099-04	60	965fb108-2e5e-464f-a2f3-19cbdcec77f0	947f924e-3726-4a1c-a317-e19f14fcd095
c0f901dd-9caa-45d5-93f3-da0ff2864add	2024-05-01 17:00:03.03124-04	2024-05-01 17:00:03.03124-04	60	95761ae6-c2a8-4820-86cc-19f2df391da2	8f4c84c4-fcc7-4f8b-922b-80e2397f6d99
235d67ee-9011-4d48-967b-d4683d5c7354	2024-05-01 17:00:03.031377-04	2024-05-01 17:00:03.031377-04	300	d4817077-543a-49a5-b1ad-6379cd054392	df0708bf-eb2e-452f-8cf2-89ffdf6105a2
4b1d3b6c-6378-4dc9-b5b4-44a133474de2	2024-05-01 17:00:03.031622-04	2024-05-01 17:00:03.031622-04	300	b6929dff-050a-429b-8ae0-c20dc2b42f32	9afe8ada-9a8f-48dd-a84e-27494093e9b8
f529d9a6-09d9-42c2-958c-123f9cdf64f0	2024-05-01 17:00:03.031732-04	2024-05-01 17:00:03.031732-04	60	2c76ca9f-72d9-4b6a-adbb-726b6df65362	cc1f9371-958e-44fe-8bde-65ed74c8e037
3f4430cc-d958-43b0-b75f-af76138759df	2024-05-01 17:00:03.032025-04	2024-05-01 17:00:03.032025-04	300	570eeab7-f619-4a23-a733-cb41eaf9ebc9	c27fe722-c127-4908-b74a-dd1b4f00f825
87c67c60-4772-48df-a390-93f16559a707	2024-05-01 17:00:03.032126-04	2024-05-01 17:00:03.032126-04	150	85ae62b0-dcda-4cda-a08a-9834c7987343	223f81a2-0068-4241-8967-17c1bf5ce5bf
640bd265-4b29-4e52-8569-a7ebc7fddf42	2024-05-01 17:00:03.032462-04	2024-05-01 17:00:03.032462-04	300	b92ed11e-ff03-492c-9409-1d98f710e0f0	6aaaf545-a272-4dd2-b719-ab391fd365d0
ecdd6824-8d7b-42d6-8133-151572f8dc50	2024-05-01 17:00:03.033706-04	2024-05-01 17:00:03.033706-04	300	d4817077-543a-49a5-b1ad-6379cd054392	013a822d-7053-48a2-804e-37c57e9a33e4
3f02ecdc-3d07-4378-9ba9-d95a1f8b8cec	2024-05-01 17:00:03.03385-04	2024-05-01 17:00:03.03385-04	600	b6929dff-050a-429b-8ae0-c20dc2b42f32	b9c27b62-7550-4d0b-bf00-918081ed8931
32669195-97ce-4eb1-aa43-2779d4bfcd96	2024-05-01 17:00:03.034458-04	2024-05-01 17:00:03.034458-04	400	6c77e89f-1d22-4253-ab3f-2082bddcfe9f	ccb45aa3-6bd7-4090-a4f8-8451aa5a2393
6f115864-b227-40c2-be59-8d7589f8d1c9	2024-05-01 17:00:03.034569-04	2024-05-01 17:00:03.034569-04	60	6eb64034-cedb-41ac-b250-4f20c4dc9cda	5ef21d32-5391-4cdd-8bed-5980d9f80edf
ff8b7bca-44b9-4746-9675-2f0d83ba86f0	2024-05-01 17:00:03.03486-04	2024-05-01 17:00:03.03486-04	300	3c02bc39-df31-47ae-acae-79f1adb30fd3	8db00bae-d32a-4694-adfe-9abc2d8fe571
715f5e8a-8472-4277-9227-1771df593f30	2024-05-01 17:00:03.035279-04	2024-05-01 17:00:03.035279-04	10	206553d0-79e2-494c-918f-ddaddf3d4797	1ae393b9-d186-4fca-80ec-821748ee2af6
e041ffaa-4f9a-4797-be43-3afc9551b884	2024-05-01 17:00:03.035388-04	2024-05-01 17:00:03.035388-04	12.5	e4361f20-6db7-4bf5-9ce3-344dec877eaf	53d21648-80a1-4e3f-bfd8-eef565604281
5956e814-be04-4af2-9cf5-21ccac4e3603	2024-05-01 17:00:03.035506-04	2024-05-01 17:00:03.035506-04	150	742f7c9a-c129-42e2-9e67-19a61d1a3c62	e46a21d9-a3b6-4867-97a9-d8c5a0c215bc
162d19d4-76c3-4bf9-a7ca-3372089ee898	2024-05-01 17:00:03.035871-04	2024-05-01 17:00:03.035871-04	300	ca21652b-9aa9-4175-a53c-967ce839d2b6	66a1aa08-1fe6-41e4-b3bf-1e6f54df661d
b5859c7d-2c0f-4b92-af64-69e07c7d5f7e	2024-05-01 17:00:03.03637-04	2024-05-01 17:00:03.03637-04	300	3cc6fb72-16a1-424c-aca8-9a6ff821fa8a	99b26677-0a8e-4824-aa67-568e1685c4e3
5ececee9-0dcc-4ca9-9ccb-49bd14eca2ef	2024-05-01 17:00:03.036853-04	2024-05-01 17:00:03.036853-04	120	6eb64034-cedb-41ac-b250-4f20c4dc9cda	a51f50ee-b450-43e1-b88e-6c2bee1abb8f
6c3c800a-c782-45c5-a3cd-c385a5c2222a	2024-05-01 17:00:03.037189-04	2024-05-01 17:00:03.037189-04	600	3c02bc39-df31-47ae-acae-79f1adb30fd3	564030b3-e2b9-4c17-9c2c-4c97a3fb4d94
625455d8-85de-4a2c-bd5f-eafc33268ce4	2024-05-01 17:00:03.03758-04	2024-05-01 17:00:03.03758-04	12.5	206553d0-79e2-494c-918f-ddaddf3d4797	13eda9d6-fb96-445a-9f23-c10c3cad29a8
6c6b7632-257b-496d-a01c-a66ca76e7cfe	2024-05-01 17:00:03.037686-04	2024-05-01 17:00:03.037686-04	150	e4361f20-6db7-4bf5-9ce3-344dec877eaf	50d29ae2-dc85-428d-832d-7402905fd0a8
ee198a07-4b2c-48fa-a401-fe2bee0f6377	2024-05-01 17:00:03.037879-04	2024-05-01 17:00:03.037879-04	400	44a23449-0701-4635-9f8c-691d965a50b3	56834ec0-fe2d-47f5-bce8-0358cf0c62ce
4f035e89-8f19-46dd-98e7-bbd7c0b4e499	2024-05-01 17:00:03.038687-04	2024-05-01 17:00:03.038687-04	600	3cc6fb72-16a1-424c-aca8-9a6ff821fa8a	2392545c-f713-4d8f-8502-23389172c83e
596d698b-8ac4-4419-b9be-006791f2eab8	2024-05-01 17:00:03.039174-04	2024-05-01 17:00:03.039174-04	150	5e7ca99f-c02e-4354-bc7c-07757ef79529	b47d0c18-005c-497e-854a-86065831cfd3
12b9ab42-1789-4587-b290-6fdaeb67bc03	2024-05-01 17:00:03.039513-04	2024-05-01 17:00:03.039513-04	300	ef03cca7-e2d9-4800-9e7c-8523e80eab3e	8cdac751-5d31-4858-8406-d643b42745ad
3f34f1f2-f205-4e2f-a04e-6d60360c09d8	2024-05-01 17:00:03.039746-04	2024-05-01 17:00:03.039746-04	250	add21106-efe8-4d8d-882d-ea982662d459	0fde3bcd-d5ee-4753-97e6-89e613bc6d11
8a0856c7-e2bc-488d-b51e-6f9306f8d08b	2024-05-01 17:00:03.039845-04	2024-05-01 17:00:03.039845-04	200	95f975c7-54d9-476f-854e-afb0a6fb4535	5d35d16a-5105-48b2-9055-fed5da8063ea
b4907628-3c15-47b7-b62b-f2468eff0caa	2024-05-01 17:00:03.041162-04	2024-05-01 17:00:03.041162-04	12.5	d5a9d198-c3c0-4c3f-be97-6b512cf33165	6d1f6815-2c8b-438e-9c25-1b575a79be89
19e217ab-b2d0-4d92-8feb-e3d19d32eccc	2024-05-01 17:00:03.041269-04	2024-05-01 17:00:03.041269-04	25	5eb1dc14-a44c-41f3-adb5-d96aa6ace915	a205e4ef-bcab-4fdf-8e61-7b6797524a6a
2bd8cdc5-b097-42b2-848b-0d94931da835	2024-05-01 17:00:03.04146-04	2024-05-01 17:00:03.04146-04	400	7c421bb2-39c9-4464-a839-a86d61c716fd	d17fb014-6439-4d1c-a330-d1eb2e4d07ac
3ccb3b49-8fb1-487b-aa21-d6b63bf2b032	2024-05-01 17:00:03.041563-04	2024-05-01 17:00:03.041563-04	300	d72082cc-1a18-4046-b989-a0ac8b31bba4	d8a11087-0a84-4214-889e-f427dca0cfdf
e7f055dc-0b29-4e0b-b10b-566406338266	2024-05-01 17:00:03.041758-04	2024-05-01 17:00:03.041758-04	300	91ac4b7e-033a-4a75-9ca6-bc5b920eb0c1	21bad247-b316-4abd-b05b-5dc7077a4602
86a23860-ed4e-40c1-8d13-473f15b8d316	2024-05-01 17:00:03.042314-04	2024-05-01 17:00:03.042314-04	150	f07b4de3-c6ec-4613-82ee-883975ac878e	dfb74813-ab4a-4bd9-b853-9499f272fbf0
f13e51d2-22c7-469f-9060-d70351eb56ca	2024-05-01 17:00:03.042961-04	2024-05-01 17:00:03.042961-04	250	829bb773-b306-46ac-af80-e8fff517c551	019d6335-d169-40b5-b3a1-93c4457e9b70
34f1d551-059c-4a5b-9e53-8bd80df34590	2024-05-01 17:00:03.043118-04	2024-05-01 17:00:03.043118-04	800	ac9ba112-1360-46f9-a4ff-8325084b5e1a	bd7a5b2f-cad0-479b-b8a3-fcf67d581e93
e322b538-bb31-4aeb-a6f7-d15fcdd29fe0	2024-05-01 17:00:03.043318-04	2024-05-01 17:00:03.043318-04	20	d5a9d198-c3c0-4c3f-be97-6b512cf33165	0c856f65-869b-4ebb-904e-98d8660b44d9
36e1697b-e5f5-4ad1-8d3c-dd8fbbdc607b	2024-05-01 17:00:03.043434-04	2024-05-01 17:00:03.043434-04	300	5eb1dc14-a44c-41f3-adb5-d96aa6ace915	29b9caa8-9584-493e-a8d4-1c09ce705ea8
050e40d3-b6ec-400e-977d-88ca2156f7d6	2024-05-01 17:00:03.043791-04	2024-05-01 17:00:03.043791-04	600	d72082cc-1a18-4046-b989-a0ac8b31bba4	6f98825a-4062-4132-8d9d-5f916396650f
ae39f276-b96c-45ab-bd3b-d4d7aea810a3	2024-05-01 17:00:03.043893-04	2024-05-01 17:00:03.043893-04	20	7c858bc9-30cb-4109-89c6-a0f9515df5be	82821b4a-eb9e-45d7-9511-892703ccb81a
31d91e0c-2d64-473b-825d-37b1dc7effef	2024-05-01 17:00:03.044008-04	2024-05-01 17:00:03.044008-04	600	91ac4b7e-033a-4a75-9ca6-bc5b920eb0c1	edd0fcc7-6e4e-4491-b3dd-19e275db8126
ff5e3eb7-4d3d-4755-a502-36ba1b9e4efe	2024-05-01 17:00:03.044366-04	2024-05-01 17:00:03.044366-04	100	352c4300-13a5-49c1-8619-72159e010122	7a23e1bc-54f1-444c-ab1a-5c6e9a85da06
8280986e-3770-4aed-9f7e-8bf6fdd63ddb	2024-05-01 17:00:03.045861-04	2024-05-01 17:00:03.045861-04	200	9ad9d91d-57c7-4bce-8063-d436cd7bd213	eaeb7b24-4a59-4bd6-89f3-a6f0a1ffe316
e173f675-befe-4af1-b3e9-c43d26f97c25	2024-05-01 17:00:03.04676-04	2024-05-01 17:00:03.04676-04	200	7ea640d2-48f9-4116-849c-310cc92bd12e	e0eb439f-c95b-49a1-a10f-342d39d9bbe3
41bf20cc-932a-47d0-937f-e790b006d19f	2024-05-01 17:00:03.047053-04	2024-05-01 17:00:03.047053-04	12.5	41c7876d-8008-4049-8408-a512e6ba9f46	2338ddaf-cb34-4f51-a1b4-e5913ae17ff9
8b84c210-aff4-4fd0-9baf-9db8312582be	2024-05-01 17:00:03.047153-04	2024-05-01 17:00:03.047153-04	10	8e4f8b6a-a432-4cb0-88b7-c4c098cdd290	7b01f805-dc76-4ff0-a33d-70c8c9716019
f05dd7ac-370d-469e-83ff-267bafa3adfc	2024-05-01 17:00:03.04738-04	2024-05-01 17:00:03.04738-04	30	08eb71c5-7627-497e-b207-bb789ef186d2	e23b8a87-1c62-44c7-9aa1-1af068d9b5e8
e35e8554-da78-41fd-b523-1fef5581a96a	2024-05-01 17:00:03.047486-04	2024-05-01 17:00:03.047486-04	20	8e7061f9-583e-40e4-94dc-72a7cffd3402	80c5a860-d7e3-4e00-838e-f67e49f5923e
f8960d48-4f18-46f3-86a2-210b5537c981	2024-05-01 17:00:03.04791-04	2024-05-01 17:00:03.04791-04	100	18c62955-0925-4573-9615-778d0c72d3d8	3c1730f4-06d0-4609-ad84-1e0fb70eb04f
c0c40333-59ac-4428-8a15-039f8bcfd092	2024-05-01 17:00:03.048969-04	2024-05-01 17:00:03.048969-04	50	8e55a48e-8179-4bd3-8bec-1709e3af1e35	8358dbe5-8527-40bf-8cae-70b33c86992d
b01d4cfb-3b85-4a7d-ba42-34900a466748	2024-05-01 17:00:03.04945-04	2024-05-01 17:00:03.04945-04	360	9e59032f-584e-44ba-82f2-8f2abc1f1170	9926f5af-142a-415f-b492-5bc47582e7a8
176921fe-b427-4753-a8d5-1822d7878ce4	2024-05-01 17:00:03.049554-04	2024-05-01 17:00:03.049554-04	150	41c7876d-8008-4049-8408-a512e6ba9f46	76ca0380-5bd9-4141-b1f8-420d2aced7a2
3ab13295-6b00-484e-b34d-7deba279f6c1	2024-05-01 17:00:03.049876-04	2024-05-01 17:00:03.049876-04	60	08eb71c5-7627-497e-b207-bb789ef186d2	edf3ba14-6e08-4f94-9b33-a13686b49aa3
fecbeda8-8371-4dfa-8818-12265e086424	2024-05-01 17:00:03.050088-04	2024-05-01 17:00:03.050088-04	1.25	f0461dc2-a581-4aeb-a016-5b4809022b33	0fd1e18a-af75-459e-9ce5-f4fc48f06d32
6859ffeb-0498-49eb-996d-a673dfdb1d87	2024-05-01 17:00:03.050278-04	2024-05-01 17:00:03.050278-04	200	fd998061-18cc-4900-b797-37c0ced4032f	491b026b-3b7b-4b3c-922c-de7295028b84
f5d4a7d2-f07e-434d-bce6-24830933d5aa	2024-05-01 17:00:03.050809-04	2024-05-01 17:00:03.050809-04	10	1c30569a-4d0d-4773-a7f9-e163312fc56f	c60185d6-6315-48d8-ba93-00db5fb7d7cb
c05c47c8-24d1-44dc-ade9-b577540c551d	2024-05-01 17:00:03.051318-04	2024-05-01 17:00:03.051318-04	300	8e55a48e-8179-4bd3-8bec-1709e3af1e35	afceee74-3fbc-4550-9e91-4b20d5d78047
877c5890-9f70-45d3-bbc6-32b879b54ede	2024-05-01 17:00:03.052083-04	2024-05-01 17:00:03.052083-04	1001	31a126ee-7856-4f95-b149-0bb00a518f4a	1291e0a5-b0d3-4cec-a019-f7b1e58fb704
b8d57638-882e-40c9-855c-8fd9774e5d44	2024-05-01 17:00:03.052287-04	2024-05-01 17:00:03.052287-04	300	ada5eaa4-ca89-4ceb-9f39-e576c342a7b2	a9ffc56d-a36d-4e63-92b3-3415ccbaf453
e0fef477-2a4b-4e12-832b-5913c91e636f	2024-05-01 17:00:03.052404-04	2024-05-01 17:00:03.052404-04	30	f0461dc2-a581-4aeb-a016-5b4809022b33	2f3f212a-dcc6-4449-ab23-43ea77addcb0
225ca870-cd48-4dd0-96c2-7e3147f68257	2024-05-01 17:00:03.052784-04	2024-05-01 17:00:03.052784-04	216	acc8011a-fdc4-492e-9b1c-3537fa514e9d	272b8022-86cd-44fa-a196-77858f2639a2
6c61571e-eef8-4fd1-8173-1df5e898ac3a	2024-05-01 17:00:03.052887-04	2024-05-01 17:00:03.052887-04	12.5	fda2c22d-44ca-4509-817c-5a1623fadf5f	43dc4e6a-5c45-411b-9f4f-d10676f881d5
384117d8-099a-4b54-87ac-b25cceb2dc9d	2024-05-01 17:00:03.053184-04	2024-05-01 17:00:03.053184-04	300	5f9b5486-5a00-4968-9713-19c6a3e26d06	eeb3a31b-6a4e-49c5-b63e-79070e2b25f2
1800f812-1664-4bd1-8e0d-dd164ac7c82e	2024-05-01 17:00:03.053468-04	2024-05-01 17:00:03.053468-04	300	8e55a48e-8179-4bd3-8bec-1709e3af1e35	d6402566-ccf9-4cff-a38b-4cfbf932154c
b461d5b1-304e-4f1b-9427-1ef076f2b523	2024-05-01 17:00:03.053565-04	2024-05-01 17:00:03.053565-04	400	52086f12-ae97-4cc5-bde5-dd88d88ea528	8d53cb93-fef3-4fda-aa4d-791f362b9904
f0e95a62-496f-4ad5-9667-f9663285c480	2024-05-01 17:00:03.053667-04	2024-05-01 17:00:03.053667-04	100	be4ca38d-6dd7-4543-8d2e-85086a2b57ed	0d6181da-c8e2-4cba-b1f2-ab36a4124234
2933f20e-7b6d-40f7-a433-42d9a389fd82	2024-05-01 17:00:03.054051-04	2024-05-01 17:00:03.054051-04	10	78415fdd-8632-4a04-98cf-3d63b9068d03	b1422edb-3cef-4a99-80ef-0934953a12e4
2cb6b941-40d4-4ff4-a752-affba40ce94c	2024-05-01 17:00:03.055769-04	2024-05-01 17:00:03.055769-04	300	fda2c22d-44ca-4509-817c-5a1623fadf5f	662d4700-d688-409d-a0b3-806a191c7e4f
19244250-8cb8-4073-9be3-9e756911620e	2024-05-01 17:00:03.056038-04	2024-05-01 17:00:03.056038-04	1001	018a28fe-c46c-45f1-8e33-1648a692ee4d	3a529ced-b717-4376-bd3b-e34884b3ad3d
980b5afc-ec52-40a6-923f-7c550cb84365	2024-05-01 17:00:03.056158-04	2024-05-01 17:00:03.056158-04	600	5f9b5486-5a00-4968-9713-19c6a3e26d06	58b2bd33-c706-4023-b3e9-9c942f69dbd9
d1bef820-f5f9-4e22-afb3-5a66574aa241	2024-05-01 17:00:03.057693-04	2024-05-01 17:00:03.057693-04	50	138dab28-ec4b-48a2-bbc8-11d54282c40e	c88b0190-2ee5-420b-8e47-8508c677a226
75cb2d59-eb1e-44dd-ab86-4661313aa354	2024-05-01 17:00:03.057795-04	2024-05-01 17:00:03.057795-04	400	35fa243b-0c9f-4809-99ce-8ae250541df4	d4cb08db-d4c0-457c-896f-182187982a39
157ef39e-7e4b-4fbd-b33a-18878e793667	2024-05-01 17:00:03.058205-04	2024-05-01 17:00:03.058205-04	216	654c3c83-5763-4da9-9af5-15366b5bbf2e	3aaf2f99-054b-4bb9-844c-f385b005eab5
725fc2ff-2276-439f-9cf0-bcadef59199d	2024-05-01 17:00:03.05884-04	2024-05-01 17:00:03.05884-04	100	289cade1-0ccf-42f4-a468-a335ffabb6c1	f98edec6-0a2a-4bfa-b397-0c2cc7c74fc1
14889114-df7a-4139-a392-c45df9205cad	2024-05-01 17:00:03.058976-04	2024-05-01 17:00:03.058976-04	20	653de901-fc92-4dde-8037-985d8e9ef9b6	bf89f290-f833-471e-9e95-d8cb3686ab2d
934ad89f-bdd0-49fb-9ec6-2198402e960f	2024-05-01 17:00:03.059998-04	2024-05-01 17:00:03.059998-04	300	138dab28-ec4b-48a2-bbc8-11d54282c40e	e37a89bf-adcc-42a7-89dc-cde3c8aea96e
c34110be-58a9-4cd9-9aa6-ab862e3c85b9	2024-05-01 17:00:03.060309-04	2024-05-01 17:00:03.060309-04	2	3de594e8-fd82-4892-9f86-a311e0239760	880662c1-afb6-4ae7-af16-269fccc2a0fc
c30bc62e-0d95-44d5-9758-30ed465129aa	2024-05-01 17:00:03.06068-04	2024-05-01 17:00:03.06068-04	125	f5916de8-786a-4c65-b319-3d782aab85f2	8d245dcf-6d95-4d7d-81ab-6c992e87f513
e360f2d3-2fc3-4d19-851b-fb7db6088e61	2024-05-01 17:00:03.060797-04	2024-05-01 17:00:03.060797-04	100	5ffb46b1-5fcc-4a45-a5dd-71a794731088	40dbb766-2383-4026-aac8-5e120176d6b7
df6249f8-c306-4389-b406-92ce459345b7	2024-05-01 17:00:03.061038-04	2024-05-01 17:00:03.061038-04	300	4c28c491-0c10-4a51-86f3-9cd2e82e9672	d0d00753-1af3-4969-9b79-14c82de5a851
3c1026d7-79ef-4730-8228-32d884546394	2024-05-01 17:00:03.061448-04	2024-05-01 17:00:03.061448-04	200	4562deff-c2ae-4973-9a96-dfda5d4947be	19259177-faf5-4d8a-b7eb-5912200ab100
1168d55f-7844-4952-a929-2d955e889bf8	2024-05-01 17:00:03.061792-04	2024-05-01 17:00:03.061792-04	10	e7d87ca6-cd64-4f9f-b216-da17c970e658	bef6ab35-bfa4-474f-929c-815bb0c2e64b
ba007989-c40f-4663-b97e-442b054d24f9	2024-05-01 17:00:03.062269-04	2024-05-01 17:00:03.062269-04	30	190c158c-1cd2-41e6-bafa-28eafacd7a07	d48b177f-45aa-4923-b97c-72954bfeee51
6e823fad-030d-4a76-9bd2-2ca4ebc80202	2024-05-01 17:00:03.062355-04	2024-05-01 17:00:03.062355-04	300	138dab28-ec4b-48a2-bbc8-11d54282c40e	7b229c4f-a01f-4733-af11-ef447870281c
4e672d5e-d9f8-40f0-be9b-021d560220f3	2024-05-01 17:00:03.063026-04	2024-05-01 17:00:03.063026-04	600	4c28c491-0c10-4a51-86f3-9cd2e82e9672	310ce6c3-a390-4eca-b776-61db046528b0
6a5d5933-0615-4f83-bf3f-2708f127ec20	2024-05-01 17:00:03.063632-04	2024-05-01 17:00:03.063632-04	10	9755e2c0-ebc6-45a2-b963-cb3f73aa2da5	979dc808-e048-481e-af3f-d8cd93fa6875
4fac7af6-14f2-44b9-ab16-56b1a6ed09b9	2024-05-01 17:00:03.063819-04	2024-05-01 17:00:03.063819-04	125	5bcba5c1-d065-4058-b23f-e0346d170f70	674eede6-ed8b-47ce-a3aa-65cb7daf7e75
512cc6fd-6723-4c93-b767-932453bb753e	2024-05-01 17:00:03.064107-04	2024-05-01 17:00:03.064107-04	400	b7d6665a-57b4-4c5a-ac44-f338bbf9b07b	c011d8bb-2981-4086-ad66-161630676f90
d6f4a98e-9096-4159-a0b0-9cbf94c70604	2024-05-01 17:00:03.064369-04	2024-05-01 17:00:03.064369-04	200	55d7272d-4712-4bc9-bec2-b72f3a853bb8	753073c1-732c-4760-a4cf-15b4b54b1242
9173b490-0fe4-4e97-9ac3-cbc652783b01	2024-05-01 17:00:03.064462-04	2024-05-01 17:00:03.064462-04	250	3362caf7-a047-4070-9572-0b7551620df9	c0796093-02e4-40f5-a32e-9f8bc344a3d8
06118479-dfaf-472c-92bb-33cfdedd3117	2024-05-01 17:00:03.064646-04	2024-05-01 17:00:03.064646-04	40	860c0528-fcd7-4ce8-9097-1fc6c41952be	12d56846-1145-44b4-9d53-11c514a6ec50
6a33e4c2-eabb-43e3-aa95-b6d99ddabe50	2024-05-01 17:00:03.065296-04	2024-05-01 17:00:03.065296-04	60	c7b8f2b5-64bf-4b70-a1d8-5b748a34d4ba	622e1945-b99b-4647-b098-cb08ac7d2040
405f660a-2c3a-4fb7-9ee1-8b5b7a22c979	2024-05-01 17:00:03.065522-04	2024-05-01 17:00:03.065522-04	50	ee29620c-9065-44ad-9729-b250cf575e60	ed0d85bb-bb0b-4ae6-ae4a-20f3c9532470
68d163b0-cf66-47f7-8802-f6aa42bdfda8	2024-05-01 17:00:03.066149-04	2024-05-01 17:00:03.066149-04	1	56c00a3b-6f00-4496-a1a1-5b3a07512412	b665c5be-9280-4d75-9fb8-f1f2b2249baf
de6a3dd8-cd53-446d-bc85-8e693e3a1cfc	2024-05-01 17:00:03.066878-04	2024-05-01 17:00:03.066878-04	10	3b8f2e1f-cda2-4c46-8be0-a99b11982eac	977a4466-f9cf-4a0b-aff5-a709bf0eebe0
cf2a96c8-92b7-4f83-88b5-fbf01f855000	2024-05-01 17:00:03.067107-04	2024-05-01 17:00:03.067107-04	250	bf861bf7-6780-4617-a5fc-17fc7cd8b87f	6975cf41-d443-4e72-bb6d-3d4a8950b8a3
a2afba4d-70df-415e-ba1f-49425374e198	2024-05-01 17:00:03.06749-04	2024-05-01 17:00:03.06749-04	200	c69f356d-6b97-4776-81e5-a7ce9fcac9fd	cc37b285-9d52-4295-a912-9d114eef4648
3cbeb319-a2a6-4413-b206-9e0c58812bbc	2024-05-01 17:00:03.067694-04	2024-05-01 17:00:03.067694-04	300	ee29620c-9065-44ad-9729-b250cf575e60	6b9d1450-f423-4266-9b96-584d475b8e1f
73013df9-ba48-45fa-a812-ea9cfc8e1af5	2024-05-01 17:00:03.067796-04	2024-05-01 17:00:03.067796-04	200	ea93a6e5-ef9c-4a38-92b4-3a9c135afc73	a9d71ade-6484-4ec9-983a-f909c72ffdac
fd213317-ffcf-4c4d-af33-6c46f9a81189	2024-05-01 17:00:03.067903-04	2024-05-01 17:00:03.067903-04	500	b37e9e0d-3173-4af3-a215-33e80bc4563f	59e4f5de-6b9a-4519-b826-64d791f7cb18
07986212-f398-497b-8954-03973109e2d2	2024-05-01 17:00:03.068122-04	2024-05-01 17:00:03.068122-04	20	ea56961a-a0e4-46d1-bd17-2df8b00b3c56	9b5fe03a-77a3-4990-95d6-0de33125c047
1eb6e198-8d95-43d4-bb23-19bd175589e6	2024-05-01 17:00:03.068462-04	2024-05-01 17:00:03.068462-04	5	e7b03453-7845-4239-a6ed-35b9f0016239	a59cf192-e591-44a1-8e54-7b68da984fc9
13fa38e7-d5fa-4996-b1cc-6c0447675a10	2024-05-01 17:00:03.068687-04	2024-05-01 17:00:03.068687-04	20	162d915c-d006-4dc7-9848-9026dc64636e	bfbb7aff-9cc0-49f5-b691-4b761be4dd7c
6b5ac735-f9e2-4479-9df9-9d9fbbc51d3a	2024-05-01 17:00:03.06987-04	2024-05-01 17:00:03.06987-04	300	ee29620c-9065-44ad-9729-b250cf575e60	f9792f84-2956-414b-94dd-e289eb6bee42
2bd7ab61-4c6a-422f-ae1f-e6269bcdf3a7	2024-05-01 17:00:03.070181-04	2024-05-01 17:00:03.070181-04	10	f7723c43-48df-4c3b-ac36-ca6891297d1e	dddc77f0-4c2a-441e-871c-37f779c85c49
7003faf5-62bc-4076-a493-a3952b0fc496	2024-05-01 17:00:03.070403-04	2024-05-01 17:00:03.070403-04	250	1f203f56-2d80-46ff-906f-20c176e64f4d	3255cf10-6b54-4d30-9cda-84c305c44e9a
929a639d-2e1b-41f8-8570-6cd08cb7a09f	2024-05-01 17:00:03.070512-04	2024-05-01 17:00:03.070512-04	1	9e44255f-00f8-4113-9440-19eeb10779ec	bc90d8ab-537a-464a-b497-ff221f5a31f3
