id
154031000119107
390794009
1149524004
266902008
160472006
430542006
704141008
429978009
1149518005
160393005
417648007
275133001
430729009
160447006
1365944002
143451000119105
275125002
275104002
433164007
160391007
429969003
160413008
401119001
430805007
313102001
160456003
1380255004
412750001
281663009
430086009
74171000119103
266883004
266970001
719648007
65031000119108
160422009
430726002
430777009
310247005
719763000
430091005
429962007
160441007
63921000119108
288256007
427858005
275136009
266893006
160344000
429000004
430678008
737014005
160332003
429977004
430809001
431479003
1365771007
65021000119105
275117004
160406008
94761000119100
315621006
160342001
401122004
275120007
315625002
160318000
1365770008
64371000119105
160314003
767310001
268858006
161067000
275142008
430808009
716053000
130771000119102
297242006
430815001
428994006
160440008
64131000119105
785846009
737367001
781073000
722193000
64121000119107
739684008
118651000119105
725118003
1099601000119106
160389004
50040131000188104
64431000119101
433276002
160269002
700191004
160379003
275127005
288254005
160343006
266971002
160280002
160417009
64831000119104
430716009
430753003
94741000119104
430711004
160313009
428269004
160442000
161079000
160425006
275109007
391098008
1343586009
416471007
138081000119104
160310007
401065001
308746008
789612004
160436004
64861000119107
430289007
1148759006
160424005
329351000119105
160353007
64911000119103
297246009
64841000119108
275134007
1254718004
71271000119107
64161000119102
430705002
719761003
726627008
64971000119106
160423004
704071002
394990003
297243001
64021000119106
160303001
433305001
720400005
430568004
275118009
160403000
160333008
390915000
430565001
266886007
109001000119105
433279009
431882002
249327541000119100
108801000119109
266898002
160430005
433381008
161078008
160292002
429953005
473070008
430292006
69731000119107
160302006
31881000119108
1254720001
160397006
160429000
312824007
699108005
429959009
429964008
771000172107
430298005
160408009
430679000
1254977008
289916006
275102003
98251000119101
429951007
160362009
430695000
430331003
275937001
81651000119109
160297008
430723005
160407004
85951000119104
160339007
441120009
430754009
719168002
71241000119100
160299006
109241000119103
266894000
414205003
160891002
428276009
74131000119101
160885004
64921000119105
568061000005106
281662004
1149514007
430696004
143691000119102
720407008
434462008
275113000
71251000119103
1365764002
275119001
429740004
429252007
416855002
266889000
160306009
439154009
160347007
704009004
439724007
1365862005
430710003
248541003
391097003
160316001
64111000119100
161077003
275105001
160324006
94721000119105
401052005
275140000
430682005
722417007
160398001
266947009
160473001
431170009
275940001
160341008
413316000
275132006
160337009
275123009
160328009
64171000119108
160352002
739678005
218432961000119100
430543001
266969002
288001000119103
160301004
268861007
442080007
94691000119101
1421000119104
160336000
109011000119108
429971003
430778004
275129008
430807004
160279000
266907002
737015006
473071007
700193001
430693007
288252009
429637009
709090007
703520001
275122004
309631001
443454007
430041006
720436008
160354001
433163001
160806000
161062006
50050161000188104
266890009
315626001
429958001
430329007
415036007
429405004
431912005
430337004
430336008
160445003
315623009
417072001
1365772000
297240003
160364005
965471811000119000
275131004
438825005
401067009
300934004
739679002
144171000119108
160471004
431331006
431330007
138711000119108
160350005
443868006
433278001
726630001
160329001
154051000119101
2291000119105
275121006
64851000119105
430283008
429961000
108981000119107
160396002
433380009
160860008
160390008
1365768004
740604001
275911004
1254719007
430527008
266900000
143461000119107
266887003
763381006
275939003
71691000112100
65001000119101
64391000119106
1269318001
266966009
160418004
10624401000119102
430813008
160451008
416072008
160288009
71201000119102
64571000119104
433495007
431812006
1365765001
429963002
160392000
430334006
266897007
64181000119106
64081000119105
879381971000119000
430330002
160953001
429952000
416519002
63931000119106
64501000119109
401066000
433277006
415289003
789306201000119000
160434001
1365769007
1098871000119109
160321003
439138006
275128000
160377001
160309002
315627005
160281003
430674005
430090006
160338004
14580001000004104
300933005
473316003
412784002
151181000119106
13961000119104
438998000
160457007
160282005
160325007
430544007
160381001
160469004
275124003
1264398004
725117008
739677000
315619001
699109002
428935009
1149519002
160311006
440697006
11718821000119108
160394004
266908007
266891008
63881000119101
281577004
297241004
160410006
200484281000119100
1264214003
71261000119101
138751000119109
413302005
160331005
429970002
63941000119102
700192006
789240000
430954001
266904009
297239000
266906006
160320002
297247000
160308005
1264211006
160450009
444094009
430709008
430727006
134591000119102
266888008
160414002
430088005
430288004
288251002
430102007
138701000119105
160402005
160319008
1290168002
430534005
1365767009
429236009
315620007
439750006
64041000119100
275108004
64651000119109
568071000005101
160886003
433306000
433450000
266896003
297245008
1254721002
1254722009
763598005
160437008
63901000119104
160348002
160421002
160419007
160305008
429950008
412749001
444221003
266901001
1365773005
433449000
134439009
71221000119106
430685007
15627891000119104
430089002
98041000119107
1264397009
429954004
160452001
719174002
430730004
160807009
160357008
160455004
433496008
429006005
719173008
430703009
160859003
741021002
281022002
109271000119105
98011000119108
160475008
721151003
160474007
430801003
160386006
160435000
1365945001
741619111000119200
275141001
391096007
275130003
444180005
281667005
160378006
1365766000
413308009
268862000
297224001
63761000119101
160346003
443720007
700190003
1237570003
737366005
64521000119100
117351000119101
459440211000119100
704143006
429011007
65071000119106
395089003
160290005
739682007
428932007
266895004
64251000119106
266903003
160401003
160409001
1290142009
430564002
394877006
430552005
2301000119106
281666001
315622004
160446002
275932007
64731000119106
722227004
161075006
154141000119104
160340009
138721000119101
428047000
788921007
430814002
65011000119103
439220002
430677003
417001009
429976008
160363004
10624451000119104
807154201000119000
428037003
704144000
297244007
439213009
430681003
412783008
699057005
160428008
395125009
430560006
443877004
117361000119104
698248002
430728001
429251000
430719002
108891000119103
275110002
160884000
866041003
429965009
71231000119109
160298003
597941000005106
444161008
